 id, active, change_time, keycode, acknowledged, ackoperator, acktime, agent, alarmid, alarmname, rawalarmname, alarmserialnumber, alertgroup, clearoperator, clearparam, cleartime, cpcgroupid, cpidentifier, csyngroupid, deviceip, devicetype, domain, emstype, firstinserttime, firstoccurrence, ishub, isvip, lastinserttime, lastoccurrence, location, managedelement, manager, networktype, node, nodealias, parentnode, physicalcard, physicalport, physicalslot, emsname, probablecause, netype, extendedattr, rawseverity, firstcollecttime, lastcollecttime, resultflag, severity, standardalarmseverity, sitecode, sitedownflag, sitename, sitepriority, sitestage, sitetype, count_yn, subalarmname, tally, summary, vendor, originalsystem, eventtype, identifier, fresultflag, cfgroupid, cfidentifier, synresultflag, csynidentifier, flappingcount, transientresult, filteridentifcation, dbfirstinserttime, dblastinserttime, clearalarmfirstreceivetime, clearalarmlastreceivetime, tunnelfirstreceivetime, tunnellastreceivetime, moname, businessstatuscode, rcagroupid, rcaresult, rcarulename, identifierfromprobe, province, city, county, township, standardalarmid, standardalarmname, standardalarmtype, standardalarmsubtype, standardflag, logicsiteid, devicename, sourceid, alarmsubtype, sitedownfault, deviceid, abnormaltype, parentnodetype, syncflag, probeid, cruleid1, cruleid2, cruleid3, cruleid4, cruleid5, cruleid6, cruleid7, cruleid8, cruleid9, cruleid10, pccorrelationparam, pcresultruleids, pcassociationtime, derivedtime, diagnosetime, syntheticstaticstic, pcstaticstic, flappingstaticstic, derivedstaticstic, fdelay, fexpire, finterval, fparam, fruleid, fthreshold, sdynamicalval, sfixedval, sinterval, sparam, synscenarioid, syntheticalarmseverity, syntheticalarmname, syncleartype, threshold, affectedservice, derivedresult, derivedrulename, derivedpidentifier, derivedgroupid, localpriobj, alertkey, southboundclearreporttime, southboundreporttime, type, url, x733corrnotif, x733probablecause, x733specificprob, diagnosesuppressionparam, continuance, servername, serverserial, crole4, total_impacted_subscribers, impacted_traffic
 10583271000_ba8627f451f49991fdf521e660f3d68589371ff1239bf008263e2b3d73d381db, 1, 0, 10583271000_ba8627f451f49991fdf521e660f3d68589371ff1239bf008263e2b3d73d381db, 0, , 0, FTTH_Nokia_OLT, transceiver-presence-mismatch-alarm, transceiver-presence-mismatch-alarm, , alLBBp4BQS28Lnrz9s2V, , , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=JKT-KBY-P-03-N/device-specific-data/ietf-hardware:hardware/component=C3:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, 0, , , , JKT-KBY-P-03-N, ,	 202, 98,	 1778229848667,	 10583271000, 0, 0,	 1778229848667,	 10583271000, , SA_NON_SERVICE_AFFECTING, FTTH_Nokia_OLT, , JKT-KBY-P-03-N, , , , 0, 0, Nokia_FTTH, Remove the transceiver and place a dust-cap on the open cage or configure the inserted transceiver for the system or insert the transceiver that matches the configuration, ," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured", 3,	 1778229837513,	 1778229837513, 0, 3, 3, , 0, , , , , , , 1," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured",	 1002, , 0, 10583271000_ba8627f451f49991fdf521e660f3d68589371ff1239bf008263e2b3d73d381db, 0, , , 0, , 0, 0, 0,	 1778229851972,	 1778229851972, 0, 0,	 1778229848587,	 1778229848587, , 0, , 0, , alLBBp4BQS28Lnrz9s2V#nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=JKT-KBY-P-03-N/device-specific-data/ietf-hardware:hardware/component=C3:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, DKI-JAKARTA, JAKARTA-SELATAN, , , , , 0, 0, 1, , JKT-KBY-P-03-N, , 0, 0, 0, 0, , 0, Probe-0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , , /anv:device-manager/anv-device-holders:device=JKT-KBY-P-03-N/device-specific-data/ietf-hardware:hardware/component=C3, 0, 0, 1, , , 0, , , 0, ARPE, 10583271000_193246f5, 0, 0, 
 10583271000_d175a33d2b250738317c207d84409040d2b05c8129b00e303be18c9571e80ef3, 1, 0, 10583271000_d175a33d2b250738317c207d84409040d2b05c8129b00e303be18c9571e80ef3, 0, , 0, FTTH_Nokia_OLT, transceiver-presence-mismatch-alarm, transceiver-presence-mismatch-alarm, , aFLBBp4BQS28Lnrz9s2Q, , , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=JKT-KBY-P-03-N/device-specific-data/ietf-hardware:hardware/component=C2:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, 0, , , , JKT-KBY-P-03-N, ,	 202, 98,	 1778229848667,	 10583271000, 0, 0,	 1778229848667,	 10583271000, , SA_NON_SERVICE_AFFECTING, FTTH_Nokia_OLT, , JKT-KBY-P-03-N, , , , 0, 0, Nokia_FTTH, Remove the transceiver and place a dust-cap on the open cage or configure the inserted transceiver for the system or insert the transceiver that matches the configuration, ," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured", 3,	 1778229837513,	 1778229837513, 0, 3, 3, , 0, , , , , , , 1," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured",	 1002, , 0, 10583271000_d175a33d2b250738317c207d84409040d2b05c8129b00e303be18c9571e80ef3, 0, , , 0, , 0, 0, 0,	 1778229851762,	 1778229851762, 0, 0,	 1778229848587,	 1778229848587, , 0, , 0, , aFLBBp4BQS28Lnrz9s2Q#nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=JKT-KBY-P-03-N/device-specific-data/ietf-hardware:hardware/component=C2:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, DKI-JAKARTA, JAKARTA-SELATAN, , , , , 0, 0, 1, , JKT-KBY-P-03-N, , 0, 0, 0, 0, , 0, Probe-0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , , /anv:device-manager/anv-device-holders:device=JKT-KBY-P-03-N/device-specific-data/ietf-hardware:hardware/component=C2, 0, 0, 1, , , 0, , , 0, ARPE, 10583271000_b1c451c0, 0, 0, 
 13157266000_1609469929f27c63c8d4927f3ffae5bd0d2c7e0dda106c4753c1f76a27a0ad12, 1, 0, 13157266000_1609469929f27c63c8d4927f3ffae5bd0d2c7e0dda106c4753c1f76a27a0ad12, 0, , 0, FTTH_Nokia_OLT, transceiver-presence-mismatch-alarm, transceiver-presence-mismatch-alarm, , mmwir50B-LNt_iERnkIr, , , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C3:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, 0, , , , WJ-CNP-P-06-N, ,	 202, 98,	 1776759785555,	 13157266000, 0, 0,	 1776759785555,	 13157266000, , SA_NON_SERVICE_AFFECTING, FTTH_Nokia_OLT, , WJ-CNP-P-06-N, , , , 0, 0, Nokia_FTTH, Remove the transceiver and place a dust-cap on the open cage or configure the inserted transceiver for the system or insert the transceiver that matches the configuration, ," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured", 3,	 1776759781164,	 1776759781164, 0, 3, 3, , 0, , , , , , , 1," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured",	 1002, , 0, 13157266000_1609469929f27c63c8d4927f3ffae5bd0d2c7e0dda106c4753c1f76a27a0ad12, 0, , , 0, , 0, 0, 0,	 1776759788871,	 1776759788871, 0, 0,	 1776759785498,	 1776759785498, , 0, , 0, , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C3:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, JAWA-BARAT, CIREBON, , , , , 0, 0, 1, , WJ-CNP-P-06-N, , 0, 0, 0, 0, , 0, Probe-0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , , /anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C3, 0, 0, 1, , , 0, , , 0, ARPE, 13157266000_880544f2, 0, 0, 
 13157266000_7b4a14f3f6ac761a82f295aa837107ae7b90f48fd41a946ec38c6db0e02fa4d5, 1, 0, 13157266000_7b4a14f3f6ac761a82f295aa837107ae7b90f48fd41a946ec38c6db0e02fa4d5, 0, , 0, FTTH_Nokia_OLT, transceiver-presence-mismatch-alarm, transceiver-presence-mismatch-alarm, , mGwir50B-LNt_iERnkIk, , , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C2:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, 0, , , , WJ-CNP-P-06-N, ,	 202, 98,	 1776759785555,	 13157266000, 0, 0,	 1776759785555,	 13157266000, , SA_NON_SERVICE_AFFECTING, FTTH_Nokia_OLT, , WJ-CNP-P-06-N, , , , 0, 0, Nokia_FTTH, Remove the transceiver and place a dust-cap on the open cage or configure the inserted transceiver for the system or insert the transceiver that matches the configuration, ," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured", 3,	 1776759781164,	 1776759781164, 0, 3, 3, , 0, , , , , , , 1," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured",	 1002, , 0, 13157266000_7b4a14f3f6ac761a82f295aa837107ae7b90f48fd41a946ec38c6db0e02fa4d5, 0, , , 0, , 0, 0, 0,	 1776759785928,	 1776759785928, 0, 0,	 1776759785498,	 1776759785498, , 0, , 0, , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C2:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, JAWA-BARAT, CIREBON, , , , , 0, 0, 1, , WJ-CNP-P-06-N, , 0, 0, 0, 0, , 0, Probe-0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , , /anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C2, 0, 0, 1, , , 0, , , 0, ARPE, 13157266000_57c8b572, 0, 0, 
 13157266000_d8e7fee678b52da61b20ec29a00c9eec40207eabbd479b0ac99fa8b8bbbbcec9, 1, 0, 13157266000_d8e7fee678b52da61b20ec29a00c9eec40207eabbd479b0ac99fa8b8bbbbcec9, 0, , 0, FTTH_Nokia_OLT, transceiver-presence-mismatch-alarm, transceiver-presence-mismatch-alarm, , lmwir50B-LNt_iERnkIc, , , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C1:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, 0, , , , WJ-CNP-P-06-N, ,	 202, 98,	 1776759785555,	 13157266000, 0, 0,	 1776759785555,	 13157266000, , SA_NON_SERVICE_AFFECTING, FTTH_Nokia_OLT, , WJ-CNP-P-06-N, , , , 0, 0, Nokia_FTTH, Remove the transceiver and place a dust-cap on the open cage or configure the inserted transceiver for the system or insert the transceiver that matches the configuration, ," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured", 3,	 1776759781164,	 1776759781164, 0, 3, 3, , 0, , , , , , , 1," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured",	 1002, , 0, 13157266000_d8e7fee678b52da61b20ec29a00c9eec40207eabbd479b0ac99fa8b8bbbbcec9, 0, , , 0, , 0, 0, 0,	 1776759787775,	 1776759787775, 0, 0,	 1776759785498,	 1776759785498, , 0, , 0, , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C1:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, JAWA-BARAT, CIREBON, , , , , 0, 0, 1, , WJ-CNP-P-06-N, , 0, 0, 0, 0, , 0, Probe-0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , , /anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C1, 0, 0, 1, , , 0, , , 0, ARPE, 13157266000_00e79536, 0, 0, 
 13157267000_07ce75ffea6819ed17d40b5f9785754973c631c411b38b4f45040f267408e619, 1, 0, 13157267000_07ce75ffea6819ed17d40b5f9785754973c631c411b38b4f45040f267408e619, 0, , 0, FTTH_Nokia_OLT, transceiver-presence-mismatch-alarm, transceiver-presence-mismatch-alarm, , nGwir50B-LNt_iERnkIz, , , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C10:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, 0, , , , WJ-CNP-P-06-N, ,	 202, 98,	 1776759785555,	 13157267000, 0, 0,	 1776759785555,	 13157267000, , SA_NON_SERVICE_AFFECTING, FTTH_Nokia_OLT, , WJ-CNP-P-06-N, , , , 0, 0, Nokia_FTTH, Remove the transceiver and place a dust-cap on the open cage or configure the inserted transceiver for the system or insert the transceiver that matches the configuration, ," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured", 3,	 1776759781164,	 1776759781164, 0, 3, 3, , 0, , , , , , , 1," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured",	 1002, , 0, 13157267000_07ce75ffea6819ed17d40b5f9785754973c631c411b38b4f45040f267408e619, 0, , , 0, , 0, 0, 0,	 1776759785928,	 1776759785928, 0, 0,	 1776759785498,	 1776759785498, , 0, , 0, , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C10:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, JAWA-BARAT, CIREBON, , , , , 0, 0, 1, , WJ-CNP-P-06-N, , 0, 0, 0, 0, , 0, Probe-0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , , /anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C10, 0, 0, 1, , , 0, , , 0, ARPE, 13157267000_b6dddba0, 0, 0, 
 13157267000_0d61049494151257996118e566c7f461fd3ff80bbecefc964918ece69c690ff9, 1, 0, 13157267000_0d61049494151257996118e566c7f461fd3ff80bbecefc964918ece69c690ff9, 0, , 0, FTTH_Nokia_OLT, transceiver-presence-mismatch-alarm, transceiver-presence-mismatch-alarm, , smwir50B-LNt_iERnkKN, , , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C9:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, 0, , , , WJ-CNP-P-06-N, ,	 202, 98,	 1776759785556,	 13157267000, 0, 0,	 1776759785556,	 13157267000, , SA_NON_SERVICE_AFFECTING, FTTH_Nokia_OLT, , WJ-CNP-P-06-N, , , , 0, 0, Nokia_FTTH, Remove the transceiver and place a dust-cap on the open cage or configure the inserted transceiver for the system or insert the transceiver that matches the configuration, ," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured", 3,	 1776759781166,	 1776759781166, 0, 3, 3, , 0, , , , , , , 1," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured",	 1002, , 0, 13157267000_0d61049494151257996118e566c7f461fd3ff80bbecefc964918ece69c690ff9, 0, , , 0, , 0, 0, 0,	 1776759787164,	 1776759787164, 0, 0,	 1776759785498,	 1776759785498, , 0, , 0, , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C9:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, JAWA-BARAT, CIREBON, , , , , 0, 0, 1, , WJ-CNP-P-06-N, , 0, 0, 0, 0, , 0, Probe-0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , , /anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C9, 0, 0, 1, , , 0, , , 0, ARPE, 13157267000_93484554, 0, 0, 
 13157267000_2a1b6e169d333e4883553864b9b692c8f6ce80eca9b35f1e4d92eb3eaff95877, 1, 0, 13157267000_2a1b6e169d333e4883553864b9b692c8f6ce80eca9b35f1e4d92eb3eaff95877, 0, , 0, FTTH_Nokia_OLT, transceiver-presence-mismatch-alarm, transceiver-presence-mismatch-alarm, , nmwir50B-LNt_iERnkI6, , , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C11:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, 0, , , , WJ-CNP-P-06-N, ,	 202, 98,	 1776759785555,	 13157267000, 0, 0,	 1776759785555,	 13157267000, , SA_NON_SERVICE_AFFECTING, FTTH_Nokia_OLT, , WJ-CNP-P-06-N, , , , 0, 0, Nokia_FTTH, Remove the transceiver and place a dust-cap on the open cage or configure the inserted transceiver for the system or insert the transceiver that matches the configuration, ," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured", 3,	 1776759781164,	 1776759781164, 0, 3, 3, , 0, , , , , , , 1," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured",	 1002, , 0, 13157267000_2a1b6e169d333e4883553864b9b692c8f6ce80eca9b35f1e4d92eb3eaff95877, 0, , , 0, , 0, 0, 0,	 1776759787775,	 1776759787775, 0, 0,	 1776759785498,	 1776759785498, , 0, , 0, , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C11:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, JAWA-BARAT, CIREBON, , , , , 0, 0, 1, , WJ-CNP-P-06-N, , 0, 0, 0, 0, , 0, Probe-0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , , /anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C11, 0, 0, 1, , , 0, , , 0, ARPE, 13157267000_7377a422, 0, 0, 
 13157267000_4c5be8218f291a3fb243ccd158459ad1479a0a1451c7581fbf17ac908cf67183, 1, 0, 13157267000_4c5be8218f291a3fb243ccd158459ad1479a0a1451c7581fbf17ac908cf67183, 0, , 0, FTTH_Nokia_OLT, transceiver-presence-mismatch-alarm, transceiver-presence-mismatch-alarm, , sGwir50B-LNt_iERnkJ-, , , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C7:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, 0, , , , WJ-CNP-P-06-N, ,	 202, 98,	 1776759785556,	 13157267000, 0, 0,	 1776759785556,	 13157267000, , SA_NON_SERVICE_AFFECTING, FTTH_Nokia_OLT, , WJ-CNP-P-06-N, , , , 0, 0, Nokia_FTTH, Remove the transceiver and place a dust-cap on the open cage or configure the inserted transceiver for the system or insert the transceiver that matches the configuration, ," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured", 3,	 1776759781166,	 1776759781166, 0, 3, 3, , 0, , , , , , , 1," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured",	 1002, , 0, 13157267000_4c5be8218f291a3fb243ccd158459ad1479a0a1451c7581fbf17ac908cf67183, 0, , , 0, , 0, 0, 0,	 1776759785928,	 1776759785928, 0, 0,	 1776759785498,	 1776759785498, , 0, , 0, , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C7:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, JAWA-BARAT, CIREBON, , , , , 0, 0, 1, , WJ-CNP-P-06-N, , 0, 0, 0, 0, , 0, Probe-0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , , /anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C7, 0, 0, 1, , , 0, , , 0, ARPE, 13157267000_db9bfe6c, 0, 0, 
 13157267000_73d0ae2c911fd9c7a7cf2b1d872071af645f937375816fbf896c068444c38293, 1, 0, 13157267000_73d0ae2c911fd9c7a7cf2b1d872071af645f937375816fbf896c068444c38293, 0, , 0, FTTH_Nokia_OLT, transceiver-presence-mismatch-alarm, transceiver-presence-mismatch-alarm, , rmwir50B-LNt_iERnkJ3, , , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C6:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, 0, , , , WJ-CNP-P-06-N, ,	 202, 98,	 1776759785556,	 13157267000, 0, 0,	 1776759785556,	 13157267000, , SA_NON_SERVICE_AFFECTING, FTTH_Nokia_OLT, , WJ-CNP-P-06-N, , , , 0, 0, Nokia_FTTH, Remove the transceiver and place a dust-cap on the open cage or configure the inserted transceiver for the system or insert the transceiver that matches the configuration, ," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured", 3,	 1776759781166,	 1776759781166, 0, 3, 3, , 0, , , , , , , 1," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured",	 1002, , 0, 13157267000_73d0ae2c911fd9c7a7cf2b1d872071af645f937375816fbf896c068444c38293, 0, , , 0, , 0, 0, 0,	 1776759788931,	 1776759788931, 0, 0,	 1776759785498,	 1776759785498, , 0, , 0, , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C6:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, JAWA-BARAT, CIREBON, , , , , 0, 0, 1, , WJ-CNP-P-06-N, , 0, 0, 0, 0, , 0, Probe-0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , , /anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C6, 0, 0, 1, , , 0, , , 0, ARPE, 13157267000_d807936c, 0, 0, 
 13157267000_773b1819a55ea3e0804fce76040659611dd0bd2e52c0767ac394999a884db3e7, 1, 0, 13157267000_773b1819a55ea3e0804fce76040659611dd0bd2e52c0767ac394999a884db3e7, 0, , 0, FTTH_Nokia_OLT, transceiver-presence-mismatch-alarm, transceiver-presence-mismatch-alarm, , sWwir50B-LNt_iERnkKF, , , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C8:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, 0, , , , WJ-CNP-P-06-N, ,	 202, 98,	 1776759785556,	 13157267000, 0, 0,	 1776759785556,	 13157267000, , SA_NON_SERVICE_AFFECTING, FTTH_Nokia_OLT, , WJ-CNP-P-06-N, , , , 0, 0, Nokia_FTTH, Remove the transceiver and place a dust-cap on the open cage or configure the inserted transceiver for the system or insert the transceiver that matches the configuration, ," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured", 3,	 1776759781166,	 1776759781166, 0, 3, 3, , 0, , , , , , , 1," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured",	 1002, , 0, 13157267000_773b1819a55ea3e0804fce76040659611dd0bd2e52c0767ac394999a884db3e7, 0, , , 0, , 0, 0, 0,	 1776759787164,	 1776759787164, 0, 0,	 1776759785498,	 1776759785498, , 0, , 0, , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C8:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, JAWA-BARAT, CIREBON, , , , , 0, 0, 1, , WJ-CNP-P-06-N, , 0, 0, 0, 0, , 0, Probe-0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , , /anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C8, 0, 0, 1, , , 0, , , 0, ARPE, 13157267000_873fb810, 0, 0, 
 13157267000_7793480758313ee3fd894280a0cd6a36eee127d6ca922ef4dbde68126f339513, 1, 0, 13157267000_7793480758313ee3fd894280a0cd6a36eee127d6ca922ef4dbde68126f339513, 0, , 0, FTTH_Nokia_OLT, transceiver-presence-mismatch-alarm, transceiver-presence-mismatch-alarm, , qGwir50B-LNt_iERnkJg, , , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C16:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, 0, , , , WJ-CNP-P-06-N, ,	 202, 98,	 1776759785556,	 13157267000, 0, 0,	 1776759785556,	 13157267000, , SA_NON_SERVICE_AFFECTING, FTTH_Nokia_OLT, , WJ-CNP-P-06-N, , , , 0, 0, Nokia_FTTH, Remove the transceiver and place a dust-cap on the open cage or configure the inserted transceiver for the system or insert the transceiver that matches the configuration, ," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured", 3,	 1776759781165,	 1776759781165, 0, 3, 3, , 0, , , , , , , 1," NOKIA_GPON:3FE53441FC Transceiver plugged-in, but not configured",	 1002, , 0, 13157267000_7793480758313ee3fd894280a0cd6a36eee127d6ca922ef4dbde68126f339513, 0, , , 0, , 0, 0, 0,	 1776759786927,	 1776759786927, 0, 0,	 1776759785498,	 1776759785498, , 0, , 0, , nokia-altiplano-av_ALARM:/anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C16:nokia-eqpt-alarm-types:transceiver-presence-mismatch-alarm, JAWA-BARAT, CIREBON, , , , , 0, 0, 1, , WJ-CNP-P-06-N, , 0, 0, 0, 0, , 0, Probe-0031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , , /anv:device-manager/anv-device-holders:device=WJ-CNP-P-06-N/device-specific-data/ietf-hardware:hardware/component=C16, 0, 0, 1, , , 0, , , 0, ARPE, 13157267000_023319da, 0, 0, 
